sentiment_score,sentiment_label,Comments,Likes,Retweets,price_trend_label
-0.4767,-1,193,156,2718,0
0.6249,1,47,30,1405,0
0.3182,1,131,114,3210,0
0.0,0,60,35,1617,0
0.4215,1,42,50,1662,0
0.0,0,7773,49000,380600,0
0.4019,1,305,184,3420,0
0.0,0,93,78,3383,0
-0.1779,-1,3775,33700,338400,0
0.0,0,2668,12600,176500,0
0.6249,1,4618,6748,131500,0
0.4574,1,5076,8471,178900,0
0.9638,1,4381,13700,61500,0
0.5106,1,3416,4262,70300,0
0.4404,1,408,416,32100,0
0.0,0,6506,1212,32200,0
0.0,0,201,217,6710,0
0.872,1,1095,5292,44400,0
0.4019,1,226,144,6722,0
0.0,0,217,380,13800,0
0.2716,1,219,162,8252,0
0.0,0,320,213,6712,0
0.0,0,117,92,2291,0
0.3861,1,565,988,18100,0
0.6249,1,219,216,11900,0
0.0,0,502,323,12700,0
0.0,0,571,479,8320,0
0.3182,1,101,42,2096,0
0.4199,1,332,268,5423,0
0.7003,1,78,64,4399,0
-0.0258,0,257,502,4400,0
-0.5106,-1,117,171,5525,0
0.4153,1,77,86,2122,0
0.7351,1,212,164,7572,0
0.0,0,234,158,2924,0
0.0,0,107,64,3091,0
0.0,0,199,153,1957,0
0.0,0,133,85,4649,0
0.4019,1,44,34,1400,1
0.0,0,133,66,1851,0
-0.5574,-1,214,75,3973,0
0.0,0,85,102,1567,0
0.34,1,123,152,4449,0
0.5499,1,91,132,1463,0
-0.5413,-1,102,74,1957,0
0.0,0,109,43,1450,0
0.0,0,79,93,1586,0
0.8223,1,232,143,1893,0
0.1655,1,62,73,1354,0
0.0,0,484,210,8717,0
0.4019,1,49,36,1236,0
0.4019,1,139,50,1266,0
0.6369,1,153,60,3293,0
0.4019,1,43,22,1189,0
-0.0382,0,5888,11800,149300,0
0.0,0,2579,4601,96700,0
0.9347,1,4026,6660,106900,0
-0.3612,-1,1071,705,36000,0
0.0,0,2118,3938,45600,-1
0.4588,1,164,165,8901,0
0.6369,1,386,445,8772,0
-0.296,-1,1859,2619,51400,0
0.4939,1,201,152,6117,0
0.7964,1,663,1123,20200,0
0.2144,1,630,781,12800,0
0.5994,1,883,1412,9582,0
0.0,0,59,56,2901,0
0.0,0,85,56,1700,0
0.0,0,189,97,4576,0
0.3133,1,126,159,4154,0
0.3078,1,274,352,4418,0
0.5574,1,287,703,7737,0
0.9052,1,221,247,3523,0
0.3612,1,177,277,4840,0
0.3353,1,212,120,4194,0
-0.3923,-1,132,186,2912,0
0.0299,0,180,226,4152,0
0.6249,1,1571,3483,49600,0
0.4019,1,464,483,17900,0
0.0,0,236,200,5758,0
0.4019,1,60,40,1508,0
0.4019,1,41,26,1000,0
0.0,0,15500,55000,349400,0
0.0,0,4346,39000,356300,0
-0.1531,-1,3527,7271,144400,0
0.4927,1,3294,12000,151500,0
0.0,0,3215,5841,87600,0
0.7906,1,26900,12900,235500,1
-0.2023,-1,6278,15800,197000,0
0.2732,1,2586,17300,120100,0
0.0,0,1475,3929,60200,0
0.4215,1,162,149,5229,1
0.0,0,1343,1100,56200,0
0.0,0,301,298,15100,1
-0.1779,-1,358,342,12400,0
0.0,0,317,713,12000,0
0.3071,1,248,456,10600,0
0.4003,1,134,176,5691,1
-0.0294,0,273,199,6386,1
0.4019,1,158,162,5058,0
0.2732,1,476,231,6129,0
0.0,0,605,396,9515,1
0.4728,1,221,228,4617,-1
0.0,0,6755,25300,304300,1
0.0,0,119,49,2401,0
0.3612,1,17600,91600,856400,-1
0.3595,1,12200,118100,559900,0
0.7845,1,27800,73700,892800,0
-0.5574,-1,4053,7128,158300,0
0.0,0,1782,4239,52000,0
-0.3595,-1,1419,1839,62800,1
0.6597,1,3567,20800,83200,0
0.3612,1,800,1404,13600,-1
0.6486,1,241,504,44200,0
0.4404,1,1116,5667,48200,-1
0.6249,1,2404,4161,126500,0
0.4215,1,309,155,7056,0
0.0,0,464,630,12700,1
0.0,0,355,656,6413,1
-0.4939,-1,1024,2015,40000,0
0.3182,1,123,94,5003,0
-0.6705,-1,297,406,5069,0
0.2023,1,310,588,8862,0
-0.3612,-1,821,1827,14600,0
0.0,0,1128,1301,37300,0
0.0,0,475,157,6400,0
0.7177,1,390,558,12000,0
0.0,0,140,63,2128,0
0.296,1,565,864,18100,0
0.0,0,267,401,5825,0
0.7184,1,428,449,6695,1
0.7184,1,380,322,9339,0
0.0,0,161,151,4133,0
0.2144,1,89,83,2352,0
0.9042,1,273,479,9373,0
0.5499,1,467,409,9707,-1
0.0,0,67,34,1383,0
0.6369,1,118,105,2670,0
0.3291,1,166,87,2224,0
0.6239,1,104,102,3222,1
0.5423,1,37,27,849,0
0.0,0,10200,36700,370200,0
0.0,0,5872,13500,187800,0
0.0,0,7116,42900,491200,0
0.0,0,2247,1497,35900,0
0.0,0,741,1561,19600,0
0.0,0,254,177,4383,0
0.0,0,203,134,8654,0
0.0,0,78,49,1704,0
0.4019,1,5950,7927,99800,0
0.1297,1,6129,11400,137500,0
0.0,0,1425,2149,120500,0
0.0,0,1263,1630,48600,0
0.0,0,625,870,30400,0
0.8342,1,744,1667,42200,0
0.0,0,394,683,20000,0
0.6249,1,927,677,33100,0
0.636,1,84,178,4204,0
0.4404,1,455,272,14100,0
0.0,0,314,545,7218,0
0.0,0,325,409,7560,0
0.4404,1,122,162,2281,0
0.4404,1,95,60,2565,0
0.7317,1,1292,3728,14300,0
0.3182,1,95,82,4074,0
0.4215,1,88,80,3695,0
0.2023,1,318,630,5878,0
0.0,0,619,473,7257,-1
0.1531,1,646,388,6468,0
0.6549,1,260,272,8820,-1
0.7316,1,209,244,8160,0
0.2846,1,1591,2996,11300,0
0.4767,1,93,74,2752,0
0.0,0,275,151,3642,1
0.7717,1,217,268,5199,0
0.0,0,355,602,6873,0
0.0,0,163,243,3762,-1
0.501,1,128,94,2973,0
-0.1511,-1,86,49,1677,0
0.8176,1,55300,72400,579200,-1
0.9184,1,3239,5564,73900,0
0.0,0,5537,3216,92300,-1
0.4019,1,228,432,5687,0
0.4939,1,255,277,20900,0
0.0,0,342,299,16800,0
0.0,0,314,240,8994,0
0.8151,1,1415,1181,16100,0
0.5503,1,568,566,16800,1
0.7964,1,715,633,24900,0
-0.3595,-1,315,349,4831,0
0.0,0,344,416,14200,0
0.0,0,607,1502,28200,1
0.0,0,14000,39800,462000,0
-0.4019,-1,13700,43900,548900,1
0.6003,1,12800,21800,311900,0
0.4738,1,11600,43300,239600,0
-0.3724,-1,14400,66700,587900,0
-0.68,-1,20700,143900,711700,0
0.7684,1,8340,15600,328300,0
0.34,1,4417,9722,205900,0
0.0,0,2622,14300,167300,1
0.4939,1,2678,2854,128699,0
-0.128,-1,1590,2321,75900,0
0.0,0,231,468,13000,0
0.0,0,2051,2554,109400,0
0.0,0,803,3336,28000,0
0.0,0,1230,4224,61700,0
0.0772,1,818,1528,32600,0
0.0,0,227,226,6547,0
0.0,0,155,314,4704,0
-0.3182,-1,1278,2783,20400,1
0.7096,1,394,782,11400,0
-0.5859,-1,519,1024,10200,0
-0.296,-1,219,292,7913,0
0.0,0,253,213,4804,0
0.7964,1,192,595,8471,0
0.6249,1,295,571,8625,0
0.0772,1,175,269,4671,0
0.0,0,16700,79700,435200,0
0.0,0,2123,5653,65200,0
0.0,0,1923,2429,52900,0
0.0,0,426,1521,21000,0
0.0,0,803,4634,104100,0
0.0,0,691,817,14800,0
0.0,0,150,178,2544,0
0.4019,1,339,347,14700,0
0.0,0,208,276,8073,0
0.0,0,228,171,9391,0
0.0,0,320,235,11300,0
0.4019,1,271,338,6626,0
0.3774,1,348,231,6614,0
0.0,0,26500,61300,579800,0
0.5994,1,15600,13100,326100,0
0.0,0,32200,36200,512700,1
0.0,0,10500,17900,207400,0
0.636,1,8931,11900,132800,0
0.5719,1,3800,2833,121200,0
0.0,0,379,536,8438,0
-0.5994,-1,379,1507,18100,0
0.6249,1,690,487,21200,0
0.4871,1,1369,1814,72100,0
0.6369,1,1093,4144,32400,0
0.0,0,658,919,16800,0
0.25,1,3825,2701,49700,-1
0.296,1,240,130,3553,0
0.875,1,834,2691,64500,0
0.0,0,239,274,6747,0
0.6189,1,258,143,2399,0
0.7092,1,399,367,8906,0
0.62,1,197,195,5089,0
0.7374,1,147,143,4373,0
0.3716,1,73,96,3359,0
0.8398,1,74,62,1797,0
0.0,0,20600,40800,497900,0
0.4215,1,6318,14500,223500,0
0.0,0,2660,4379,114800,0
0.7003,1,2784,3739,34800,0
0.0,0,163,147,3490,0
0.0,0,28900,99200,766400,0
0.6239,1,17000,29800,355200,0
0.0,0,25800,120200,758100,0
0.0721,1,21300,118500,744800,0
0.0,0,18400,111600,533700,0
0.0,0,10600,20000,477800,0
0.0,0,403,1493,9310,0
-0.5106,-1,888,1585,28000,0
0.5974,1,806,3825,22000,0
0.6892,1,698,3172,26100,0
0.4215,1,205,238,7802,0
0.3182,1,147,103,5468,0
0.0,0,266,183,6558,0
0.0,0,368,361,6234,0
0.0,0,424,572,11200,1
0.4753,1,115,114,3417,0
-0.2732,-1,663,671,10300,0
-0.5413,-1,333,365,4718,0
0.0,0,154,247,3356,0
0.0,0,157,110,3727,0
-0.2746,-1,589,353,6549,0
0.6249,1,290,201,5902,0
0.9001,1,352,396,7049,0
-0.4588,-1,173,153,5075,0
0.0,0,171,172,5026,0
0.4754,1,209,123,3141,0
0.0,0,923,3077,58300,0
0.0,0,756,629,38500,0
0.4019,1,503,362,19100,0
0.0,0,252,699,7349,0
0.4019,1,212,127,4405,0
0.0,0,154,119,2707,0
0.6114,1,17600,32400,417800,0
0.0,0,22300,27300,461400,1
0.7003,1,9438,11900,187400,0
0.0,0,27400,65000,528100,0
-0.5423,-1,18700,32700,239000,0
0.0,0,3021,5211,38000,0
-0.2732,-1,2090,9441,28100,0
0.0,0,630,833,17100,0
0.6588,1,1307,1498,56700,0
0.0,0,530,1604,7892,0
0.3182,1,980,1133,19900,0
-0.34,-1,2012,5463,28200,0
-0.296,-1,2475,5119,94400,0
0.0,0,306,454,8814,0
0.0,0,1675,1436,36800,0
0.8513,1,539,768,26000,-1
-0.3291,-1,1122,3919,14900,0
0.4404,1,305,237,4973,0
0.0,0,511,862,6289,0
0.0,0,363,534,6050,0
0.836,1,425,222,5686,0
0.2732,1,697,1420,10400,1
0.0,0,542,376,8079,0
0.4574,1,292,380,5579,0
0.0,0,377,281,5840,0
0.4404,1,391,533,8743,0
-0.0129,0,365,121,2165,0
0.25,1,239,241,3759,0
0.0,0,7111,8498,172700,0
0.0,0,15400,54100,250300,0
0.4019,1,1496,949,34700,0
0.5859,1,642,711,18700,0
0.0,0,304,204,7834,0
0.0,0,240,170,3165,0
0.0,0,12600,21700,277000,0
0.4019,1,27200,38700,317900,0
0.0,0,10300,9163,136600,0
0.5719,1,13500,15400,185000,0
-0.1027,-1,7914,10500,119300,0
0.3612,1,1073,2165,28100,0
0.0,0,391,1128,9240,0
0.0,0,1308,1120,17000,0
-0.296,-1,682,2518,15600,0
0.0,0,740,1515,12400,0
0.4574,1,2466,3410,24800,0
-0.296,-1,2910,1480,38000,0
0.5719,1,879,901,15900,0
0.6597,1,467,857,13600,0
0.3182,1,447,743,5789,0
-0.5106,-1,110,237,1362,0
0.2263,1,369,415,9045,0
0.2732,1,497,1755,9646,0
0.5994,1,393,264,6819,0
0.0,0,11100,79800,806100,0
0.0,0,5484,4903,87600,0
0.0,0,683,1502,16700,0
0.0,0,418,529,3861,0
0.0,0,11100,11000,169500,0
0.0,0,13600,21400,273100,1
0.6705,1,27400,49800,429900,0
0.0,0,16300,22600,263600,0
0.1531,1,10300,24900,147900,0
0.0,0,3158,2796,82500,0
0.6688,1,1631,3202,119700,0
0.0,0,2939,2901,15200,0
0.3612,1,3660,4235,106600,0
0.0,0,1764,1942,56700,0
-0.4215,-1,2702,11000,81900,0
0.5106,1,2877,7257,53700,0
0.4215,1,2104,2994,18400,0
0.0,0,2071,1816,54500,0
0.6988,1,646,948,22800,0
0.0,0,723,488,15200,0
-0.25,-1,2045,7181,33700,0
-0.1548,-1,922,3636,26400,0
0.34,1,1947,2443,59000,0
0.636,1,668,1398,20000,0
0.875,1,1201,2543,38000,0
0.6239,1,893,1248,8363,0
0.5113,1,385,961,7208,0
-0.2732,-1,249,474,4009,0
0.6652,1,611,810,8691,0
0.0,0,273,159,2867,1
0.4019,1,132,110,2346,0
0.7096,1,297,426,4235,0
0.7684,1,268,245,2712,0
0.0,0,18800,34700,314600,0
0.0,0,449,624,41400,0
0.4019,1,479,320,7161,0
0.0,0,248,254,4129,0
0.0,0,189,146,3959,0
0.0,0,230,147,3358,0
0.0,0,21400,72700,555500,0
0.0,0,18000,26400,377000,0
0.0,0,14700,11700,198100,1
0.0,0,6263,10600,176300,0
0.0,0,2080,3508,106600,1
0.6369,1,1883,4850,45200,-1
0.7351,1,485,634,31900,0
0.4019,1,456,415,14600,0
-0.2481,-1,1339,841,26100,0
0.807,1,551,1213,11900,0
-0.4019,-1,915,670,16000,0
0.0,0,486,220,6703,1
0.6597,1,310,245,6889,0
0.0,0,94,77,1891,0
0.0,0,100,108,2448,0
-0.4168,-1,322,600,10100,0
0.0,0,199,251,3686,0
0.7684,1,852,475,11400,0
0.0,0,161,114,2551,0
-0.1027,-1,344,290,4624,0
-0.296,-1,449,626,12700,0
0.5994,1,188,423,3395,0
-0.1531,-1,159,466,3612,0
0.0,0,108,100,2070,0
0.0,0,284,478,3473,0
0.0,0,358,336,5525,0
-0.2263,-1,74,162,3474,0
0.0,0,188,357,5230,0
0.0,0,5972,19000,255600,0
0.0,0,4602,8053,154100,0
0.0,0,4248,11500,140300,0
0.0,0,289,326,5083,1
0.0,0,342,599,6328,0
0.0,0,205,242,3627,1
0.0,0,9010,27500,274600,0
0.0,0,4773,13700,139800,0
0.0,0,5822,7014,125400,0
0.0,0,8879,17900,189800,0
0.0,0,6678,15000,233800,0
0.296,1,8181,15300,210800,0
0.0,0,2246,2837,85300,0
0.0,0,2240,4317,89700,0
0.0,0,811,820,24900,0
0.0,0,2522,4026,92100,-1
-0.5106,-1,891,2716,15000,0
0.0,0,515,423,14200,0
0.5423,1,1079,2741,37300,0
0.3182,1,222,181,9786,0
0.0,0,702,1735,15400,0
-0.4215,-1,1155,3284,50400,0
0.7506,1,461,913,26000,0
0.3182,1,223,402,4293,0
0.8977,1,720,1283,21300,0
0.0,0,157,100,3884,0
0.4588,1,188,192,8131,0
0.4404,1,141,80,3211,0
0.4404,1,363,277,3939,0
0.0,0,226,203,4134,0
0.3802,1,119,214,4816,0
0.0516,1,225,772,4533,0
0.1531,1,134,123,2650,0
0.4194,1,125,145,1579,0
0.6597,1,262,349,4003,0
0.2732,1,227,212,5152,0
0.0,0,419,356,9505,0
0.0,0,169,100,2955,0
0.0,0,228,157,5510,0
0.0,0,127,180,3595,0
0.0,0,11600,17300,440500,0
-0.296,-1,10400,37100,386300,0
0.0,0,19800,41200,394300,0
0.0,0,6112,10800,192700,0
0.3612,1,6805,5365,121000,0
0.631,1,19400,7788,121900,0
-0.128,-1,4712,6125,75300,0
0.4767,1,1319,1253,30900,0
0.0,0,445,845,20400,0
0.0,0,256,197,2640,0
-0.3384,-1,483,1031,7758,0
0.0,0,1085,1297,27100,0
-0.3612,-1,412,837,8999,0
-0.5994,-1,523,955,13000,0
-0.5859,-1,786,1353,17500,0
0.0,0,454,807,8321,0
-0.1531,-1,502,570,10900,0
0.4588,1,327,164,4476,0
0.3182,1,276,445,4591,0
0.0,0,191,417,3335,0
0.3818,1,156,407,3202,0
0.0,0,232,191,3159,0
0.0,0,241,181,2656,0
0.743,1,314,433,6969,0
0.0,0,141,151,3078,0
-0.1027,-1,263,278,5296,0
0.0,0,152,209,6022,0
0.843,1,165,105,2471,0
0.0,0,14900,19300,258500,0
0.0,0,413,652,19600,0
0.0,0,272,151,7739,0
0.0,0,8818,13300,223200,0
0.8555,1,20900,59400,544100,0
0.0,0,7048,19500,169200,0
0.0,0,9039,19800,236600,0
0.0,0,11800,23500,241800,0
-0.3802,-1,11300,18800,235400,0
0.0,0,2491,2787,38600,0
-0.4389,-1,3652,11700,105500,0
0.0,0,3306,4914,107800,0
0.0,0,957,1420,43600,0
0.0,0,168,191,3103,0
0.796,1,263,487,4601,0
0.4753,1,316,977,4062,0
0.1119,1,2639,1450,8451,-1
0.0,0,274,126,4255,0
0.0,0,79,68,1677,0
0.0,0,289,788,5438,0
-0.1531,-1,169,204,4293,1
0.0,0,544,407,4972,0
-0.517,-1,206,287,2966,0
0.7543,1,548,361,6546,0
0.5719,1,3195,8035,96400,0
0.6239,1,692,672,32299,0
0.4574,1,572,1799,11200,0
0.0,0,247,180,4681,0
0.4019,1,148,111,2184,0
0.4019,1,165,159,3154,-1
0.0,0,117,89,2288,0
0.0,0,216,127,2434,0
0.5994,1,6513,14900,218100,0
0.0,0,21600,36700,238400,0
0.079,1,9139,14400,289200,0
0.0,0,1047,1290,29300,0
0.0,0,323,271,10100,0
0.0,0,439,963,18000,0
0.4019,1,442,674,13100,0
0.0,0,333,421,6642,0
0.4199,1,230,204,7892,0
-0.4389,-1,99,86,2144,0
0.0,0,244,254,7861,0
0.0,0,173,218,4859,0
0.0,0,200,153,3635,0
0.0,0,8257,23800,330000,0
0.4019,1,724,519,18000,0
0.0,0,354,432,21700,0
0.0,0,781,792,8658,0
-0.6249,-1,187,148,3341,0
0.0,0,280,275,8903,0
0.0,0,10700,27600,376500,0
0.0,0,34700,131500,864900,1
0.1027,1,12800,45100,443900,0
0.0258,0,4514,22600,173100,0
-0.1027,-1,3034,9325,136400,0
0.4215,1,491,410,15500,0
0.5267,1,10200,18700,142700,0
0.4019,1,464,615,7825,0
0.6249,1,233,230,4526,0
0.5707,1,237,249,6933,0
-0.228,-1,636,1250,14800,0
0.6369,1,455,645,6476,0
0.7996,1,354,488,6681,0
0.0,0,275,195,4122,0
0.1045,1,599,1030,8235,0
0.8126,1,418,492,3736,0
0.4588,1,178,232,4495,0
0.3382,1,211,144,3311,0
0.3291,1,144,122,2902,0
0.2732,1,244,477,7018,0
0.1531,1,127,70,1767,0
0.0,0,112,66,1962,0
0.0,0,1004,1776,73700,0
0.2481,1,852,1964,16000,-1
0.0,0,307,333,13400,0
0.0,0,310,415,8787,0
0.0,0,611,304,11100,0
0.0,0,95,71,2125,1
0.0,0,5340,36000,451200,0
0.0,0,17200,52700,565700,0
0.0,0,6921,17200,265600,0
-0.296,-1,655,629,7845,0
-0.5255,-1,1939,2079,18100,0
0.25,1,525,1028,8124,0
0.6249,1,175,106,2739,0
0.0,0,219,104,2629,0
0.0,0,389,578,7567,0
0.2484,1,558,902,10300,0
0.6249,1,474,401,13700,0
0.0,0,162,109,3189,0
-0.7096,-1,346,1118,7454,0
0.6369,1,448,1213,15000,0
0.455,1,306,160,3430,0
0.5983,1,320,280,3923,0
0.7096,1,122,248,7680,0
0.2255,1,243,254,5459,0
0.0,0,71,72,1819,0
0.0,0,66,48,1697,0
0.7637,1,202,547,5127,0
0.0,0,205,251,3206,0
0.4215,1,152,180,2526,0
0.0,0,237,184,3130,0
0.0,0,267,427,3633,0
0.0,0,136,109,3583,0
0.0,0,24900,59300,528300,0
-0.5106,-1,54000,12600,245200,0
0.0,0,11700,27300,339200,0
0.9312,1,14400,20700,170100,0
0.0,0,2697,4172,83600,0
0.2942,1,7679,12700,100000,-1
0.0,0,799,1397,19700,0
0.6696,1,224,181,10500,0
0.2732,1,754,1204,21800,0
0.0,0,669,987,22700,0
0.34,1,944,2077,23300,0
0.9059,1,736,1025,21700,0
-0.5379,-1,436,647,13300,0
-0.5023,-1,263,1028,8099,0
0.4091,1,659,486,22300,0
0.5574,1,413,1162,10800,0
0.4639,1,402,422,13100,0
0.4201,1,140,116,3781,0
0.6705,1,175,720,7102,0
0.1396,1,250,298,5272,0
0.5719,1,163,562,6692,0
0.7644,1,102,127,3435,0
0.0,0,718,687,41400,0
0.0,0,510,275,10100,0
-0.6808,-1,6781,40300,426000,0
0.0,0,6982,6687,135500,0
0.0,0,11300,23300,276600,0
0.2244,1,4992,6250,181800,0
0.9069,1,7222,15000,208900,0
0.631,1,10800,15700,190100,0
0.0,0,5470,4989,129000,0
0.5935,1,4130,2936,62200,0
0.4215,1,185,163,11000,0
0.25,1,371,1029,13300,0
0.0,0,434,518,4085,0
0.0,0,1771,1184,16100,0
0.6486,1,179,278,5342,0
0.0,0,95,131,2516,0
-0.3164,-1,183,200,10800,0
0.5859,1,139,124,2724,0
0.6369,1,375,338,11200,0
0.4019,1,168,216,5969,0
0.0,0,254,176,3837,0
0.6674,1,487,393,9034,0
0.5927,1,589,379,5523,0
0.1759,1,86,58,1129,0
-0.3382,-1,260,271,4048,0
0.0,0,241,103,2913,0
0.0,0,67,90,2018,0
-0.5719,-1,117,127,2710,0
0.1531,1,112,139,2520,0
0.6879,1,375,383,3153,0
-0.0164,0,143,136,2315,0
0.0,0,489,472,15400,0
0.0,0,219,154,2752,0
0.0,0,4607,25700,267400,0
0.0,0,5134,26300,334200,0
0.0,0,9542,7925,174500,0
0.3365,1,2874,5736,79300,0
0.4926,1,1151,1022,36400,0
-0.5242,-1,2277,2744,68700,0
-0.2732,-1,1791,2911,53900,0
0.4404,1,557,2248,29200,0
0.4939,1,222,226,8358,0
0.0516,1,1517,1978,47600,0
0.0,0,247,189,2315,0
0.4404,1,183,157,4742,0
0.0,0,757,512,17500,0
0.7901,1,918,1253,36300,0
0.4926,1,384,245,6512,0
0.296,1,141,82,2903,0
0.0,0,93,67,2043,0
-0.1208,-1,503,814,5175,0
-0.6428,-1,1221,1192,25800,0
0.0,0,213,299,12300,0
-0.5081,-1,174,103,1628,0
0.3612,1,158,76,2196,0
0.4588,1,127,433,9675,0
0.7558,1,256,382,3536,0
0.0,0,149,194,5903,0
0.0,0,129,184,2632,0
0.4939,1,39,54,2040,0
0.34,1,224,243,2617,0
0.7964,1,295,391,3597,0
-0.2732,-1,182,186,4759,0
0.5106,1,152,78,1987,0
0.4939,1,61,45,1622,0
0.6369,1,198,131,2418,0
0.8221,1,43,72,2264,0
0.7003,1,204,151,2503,0
0.0,0,6925,36300,342000,0
0.0,0,246,626,8592,0
0.0,0,460,635,8361,0
0.4019,1,265,176,6823,0
0.0,0,114,102,3985,0
-0.357,-1,233,110,2778,0
0.0,0,58,32,1253,0
0.0,0,21800,52800,324100,0
0.0,0,31400,68900,540300,0
0.0,0,9625,10300,157700,0
0.0,0,9353,15800,214400,0
0.0,0,14000,30400,311700,0
0.2382,1,14400,21500,224800,0
0.0,0,1907,2637,47300,0
0.0,0,454,866,12300,0
0.0,0,267,411,6127,0
0.0,0,1281,1182,33200,0
0.0,0,335,206,5855,0
0.0,0,744,820,16500,0
0.0,0,323,434,13100,0
0.0,0,765,784,9174,0
0.0,0,202,186,3988,0
0.4215,1,562,1089,44500,0
0.7845,1,242,292,8231,0
0.0,0,846,2720,20900,0
0.0,0,637,501,13700,0
0.0,0,329,260,5563,0
0.0,0,125,83,2355,0
0.0,0,104,91,1685,0
0.4215,1,390,374,8058,0
0.5093,1,130,176,2487,0
0.6996,1,461,979,10500,0
-0.2263,-1,228,266,4571,0
0.8236,1,275,561,4854,0
0.743,1,245,310,4361,0
0.3182,1,188,332,2790,0
0.6597,1,323,381,2880,0
0.8528,1,150,146,4297,0
0.0258,0,86,105,2016,0
0.0,0,255,269,4982,0
0.128,1,93,76,1959,0
0.7959,1,256,363,5100,0
0.0,0,230,147,3422,0
0.7506,1,135,115,2323,0
0.0,0,10300,39600,316700,0
0.6679,1,6785,17100,178600,0
0.0,0,13200,27400,249700,0
0.0,0,2606,4145,88000,0
0.0,0,1183,3523,39000,0
0.0,0,474,276,7038,0
0.0,0,99,264,1657,0
0.0,0,163,264,4173,0
0.5719,1,15500,36500,420800,-1
0.0,0,9947,11700,168300,0
0.0,0,5702,6909,85300,0
0.0,0,7256,8554,122500,0
0.0,0,4117,6842,79200,0
0.4215,1,967,2068,12400,0
0.0,0,1337,1786,46200,1
-0.1045,-1,923,681,11200,0
0.8176,1,1347,1304,27400,0
0.6249,1,351,374,7832,0
0.2023,1,326,388,13600,0
0.0,0,686,742,16300,0
0.296,1,299,105,3169,0
0.0,0,1485,2626,88200,0
-0.3818,-1,440,784,7768,0
0.7003,1,161,124,3033,0
0.4926,1,1259,4198,20600,0
0.8883,1,978,1473,17700,0
0.0,0,255,147,3493,0
0.7003,1,445,170,3053,0
0.4404,1,294,374,7907,0
0.7178,1,283,574,5873,0
0.0,0,303,292,3502,0
0.4767,1,298,259,5325,0
-0.8481,-1,209,414,3562,0
0.0,0,53,100,1546,0
0.0,0,1169,2919,31800,0
0.0,0,393,288,7399,0
0.0,0,436,357,9953,0
0.0,0,669,427,10400,0
0.0,0,107,81,1716,0
0.0,0,203,93,2303,0
0.0,0,36400,85000,446700,0
0.5859,1,54700,60600,266300,0
0.0,0,50400,33700,442500,0
0.0,0,13800,22100,319600,0
0.0,0,13700,13800,212600,0
-0.34,-1,12900,9922,164400,0
0.4215,1,2127,6239,49900,0
0.0,0,4337,15300,95000,0
0.9225,1,712,1133,10200,0
0.2732,1,1742,1577,19800,0
-0.126,-1,654,576,20000,1
0.7603,1,445,389,12000,0
0.4215,1,193,171,4756,0
0.2023,1,1094,2585,17900,0
0.0,0,249,318,13100,0
0.4404,1,406,480,13000,0
0.0,0,301,325,6447,0
0.0,0,408,534,10500,0
0.4404,1,286,471,9669,0
0.4588,1,252,444,7103,0
0.0,0,430,579,13700,0
0.6705,1,306,422,5501,0
0.8264,1,487,891,10800,0
0.0,0,273,176,3664,0
0.4393,1,354,445,5942,0
0.3595,1,220,414,5463,0
0.5296,1,446,870,8154,0
0.9459,1,185,204,2315,0
0.5255,1,341,249,4790,0
-0.0258,0,344,578,5559,0
0.4588,1,212,263,4830,0
0.0,0,753,1139,11800,0
0.4019,1,1268,2948,39200,0
0.0,0,636,713,31000,0
0.0,0,284,317,5580,0
0.0,0,408,324,10900,0
-0.4588,-1,294,180,3293,0
0.4019,1,140,109,2105,0
0.6369,1,27100,16100,584000,0
0.0,0,10300,12300,144500,0
0.0,0,51300,14700,135700,0
0.2732,1,25800,10700,137500,0
0.4019,1,1064,3686,30500,0
0.3612,1,2983,9487,174800,0
0.0,0,5660,4994,84800,0
-0.7964,-1,4274,5635,90400,0
0.8816,1,845,1093,35100,0
0.3788,1,1171,1542,33900,0
0.5574,1,881,950,17400,0
0.0,0,346,163,3464,0
0.4588,1,219,142,2888,0
0.0,0,322,408,3973,0
0.0,0,365,241,4819,0
0.7255,1,357,505,6671,0
0.4019,1,256,262,3136,0
-0.126,-1,229,191,2784,0
0.5859,1,362,747,4966,0
0.2023,1,647,583,5252,0
0.0,0,169,154,2729,0
0.4019,1,250,152,2666,0
0.7906,1,229,264,2941,0
0.0,0,593,707,23900,0
0.0,0,279,233,10200,0
0.0,0,36600,119400,745700,0
0.0,0,20600,34100,323900,0
0.0,0,66200,67100,606100,0
0.0,0,11700,16700,263900,0
0.1027,1,14000,19600,232700,0
0.0,0,7067,9606,103800,0
0.4019,1,19900,28100,169000,0
0.8016,1,18000,41400,218100,0
0.0,0,3183,11500,97300,0
0.0,0,510,724,20100,0
0.7003,1,442,853,32500,-1
0.0,0,7275,12600,49700,0
0.4215,1,499,464,11800,0
0.4215,1,500,620,20100,0
0.0,0,693,897,18700,0
0.0,0,1728,3292,26900,0
0.8122,1,375,676,8455,0
0.3802,1,346,315,8380,0
0.4404,1,457,354,12100,0
0.0,0,1168,1232,37500,0
-0.2244,-1,736,767,10200,0
0.0,0,602,911,9367,0
0.6249,1,370,464,12800,0
0.2732,1,791,1678,30800,0
0.0,0,1179,659,10700,0
0.4019,1,790,573,6485,0
-0.1621,-1,805,838,14300,0
